murli_category,label,language,text,source
NN_vague_no_owner,none,hinglish,Team ne spec doc pe bahut accha kaam kiya marketing wale bhi impress hue,N08_observations_opinions
NN_vague_no_owner,none,en,Good numbers this quarter,N08_observations_opinions
NN_vague_no_owner,none,te,వెంకట్ వైర్‌ఫ్రేమ్ మీద చేసినది చాలా బాగుంది. నంబర్లు కూడా సాలిడ్‌గా ఉన్నాయి,N08_observations_opinions
NN_vague_no_owner,none,hi,+1 दिव्या के पॉइंट पर। फाइल के लिए ये सही है,N07_agreement
NN_vague_no_owner,none,hinglish,Team ne spreadsheet pe bahut accha kaam kiya engineering wale bhi impress hue,N08_observations_opinions
NN_vague_no_owner,none,te,ప్రైసింగ్ షీట్ క్వాలిటీ చాలా బాగుంది ఆపరేషన్స్ టీమ్ అద్భుతంగా పని చేసింది,N08_observations_opinions
NN_vague_no_owner,none,te,కొత్త స్ప్రెడ్‌షీట్ బాగుంది,N08_observations_opinions
NN_vague_no_owner,none,te,కాంట్రాక్ట్ క్వాలిటీ చాలా బాగుంది. QA టీమ్ అద్భుతంగా పని చేసింది,N08_observations_opinions
NN_vague_no_owner,none,te,+1 అర్జున్ పాయింట్‌కి. ప్రాజెక్ట్ ప్లాన్కి ఇది సరైనది,N07_agreement
NN_vague_no_owner,none,te,టీమ్ బడ్జెట్ మీద చాలా బాగా పని చేసింది,N08_observations_opinions
NN_vague_no_owner,none,tenglish,Rajesh budget meeda chesindhi chaala baagundhi. Numbers kuda solid ga unnayi,N08_observations_opinions
NN_vague_no_owner,none,en,The SLA frm marketing is impressive. The analysis is thorough and the recommendations are practical. Good work all around,N08_observations_opinions
NN_vague_no_owner,none,en,interesting approach on the prototype. i like how kavita handled the pricing section,N08_observations_opinions
NN_vague_no_owner,none,en,The contract from legal is impressive. The analysis is thorough and the recommendations are practical. Good work all around,N08_observations_opinions
NN_vague_no_owner,none,te,అవును POకి ఈ అప్రోచ్ బాగుంది. నేను కూడా అదే ఆలోచిస్తున్నాను,N07_agreement
NN_vague_no_owner,none,hi,स्नेहा की बात सही है इस बारे में,N07_agreement
NN_vague_no_owner,none,hi,प्राइसिंग शीट की क्वालिटी बहुत अच्छी है। डिज़ाइन टीम ने शानदार काम किया,N08_observations_opinions
NN_vague_no_owner,none,hi,+1 ज्योति के पॉइंट पर। कॉन्ट्रैक्ट के लिए ये सही है,N07_agreement
NN_vague_no_owner,none,en,the wireframe quality is excellent,N08_observations_opinions
NN_vague_no_owner,none,en,sir Agree with Arjun on this. The project plan plan looks solid,N07_agreement
NN_vague_no_owner,none,en,Agree with Nisha on this. The test plan plan looks solid,N07_agreement
NN_vague_no_owner,none,te,మనీష్ మాట సరైనది ఈ విషయంలో,N07_agreement
NN_vague_no_owner,none,hinglish,Karthik ki baat sahi hai is baare mein,N07_agreement
NN_vague_no_owner,none,te,రవి టెస్ట్ ప్లాన్ మీద చేసినది చాలా బాగుంది. నంబర్లు కూడా సాలిడ్‌గా ఉన్నాయి,N08_observations_opinions
NN_vague_no_owner,none,tenglish,+1 Mohan point ki. file ki idhi sarainadi,N07_agreement
NN_vague_no_owner,none,en,+1 to Rahul's point. That's the right call for the RFP,N07_agreement
NN_vague_no_owner,none,tenglish,team risk assessment meeda chaala baagaa pani chesindhi,N08_observations_opinions
NN_vague_no_owner,none,tenglish,+1 Sanjay point ki. SOW ki idhi sarainadi,N07_agreement
NN_vague_no_owner,none,tenglish,Team dashboard meeda chaala baagaa pani chesindhi,N08_observations_opinions
NN_vague_no_owner,none,te,స్ప్రెడ్‌షీట్ క్వాలిటీ చాలా బాగుంది. అడ్మిన్ టీమ్ అద్భుతంగా పని చేసింది,N08_observations_opinions
NN_vague_no_owner,none,hi,+1 गणेश के पॉइंट पर। इनवॉइस के लिए ये सही है,N07_agreement
NN_vague_no_owner,none,en,The NDA quality is really good. operations team did a great job,N08_observations_opinions
NN_vague_no_owner,none,hi,ब्रीफ की क्वालिटी बहुत अच्छी है। डिज़ाइन टीम ने शानदार काम किया,N08_observations_opinions
NN_vague_no_owner,none,tenglish,Prasad maata sarainadi ee vishayamlo,N07_agreement
NN_vague_no_owner,none,hinglish,MoM ki quality bohot acchi hai,N08_observations_opinions
NN_vague_no_owner,none,en,Really like what Manish did with the wireframe. The approach is creative and the numbers look solid,N08_observations_opinions
NN_vague_no_owner,none,hi,+1 निशा के पॉइंट पर। कोटेशन के लिए ये सही है,N07_agreement
NN_vague_no_owner,none,hinglish,+1 Ravi ke point pe. brochure ke liye ye sahi hai,N07_agreement
NN_vague_no_owner,none,tenglish,Avunu pricing sheet ki ee approach baagundhi. Nenu kuda adhe aalochisthunnanu,N07_agreement
NN_vague_no_owner,none,hi,इंटरेस्टिंग अप्रोच है रिलीज़ नोट्स पर। भारती ने प्राइसिंग सेक्शन बहुत अच्छा हैंडल किया,N08_observations_opinions
NN_vague_no_owner,none,en,The timesheet from support is impressive. The analysis is thorough and the recommendations are practical. Good work all around,N08_observations_opinions
NN_vague_no_owner,none,en,The new onboarding doc looks solid,N08_observations_opinions
NN_vague_no_owner,none,te,ఆపరేషన్స్ టీమ్ బాగా పని చేసింది,N08_observations_opinions
NN_vague_no_owner,none,tenglish,agree chesthunnanu,N07_agreement
NN_vague_no_owner,none,hinglish,Interesting approach hai SOW pe. Ramesh ne pricing section bahut accha handle kiya hai,N08_observations_opinions
NN_vague_no_owner,none,te,నేహా MoM మీద చేసినది చాలా బాగుంది. నంబర్లు కూడా సాలిడ్‌గా ఉన్నాయి,N08_observations_opinions
NN_vague_no_owner,none,hinglish,marketing team ne accha kaam kiya,N08_observations_opinions
NN_vague_no_owner,none,en,The brochure quality is excellent,N08_observations_opinions
NN_vague_no_owner,none,hinglish,Team ne deck pe bahut accha kaam kiya. legal wale bhi impress hue,N08_observations_opinions
NN_vague_no_owner,none,hi,टीम ने टेस्ट प्लान पर बहुत अच्छा काम किया,N08_observations_opinions
NN_vague_no_owner,none,hi,लीगल टीम ने अच्छा काम किया,N08_observations_opinions
NN_vague_no_owner,none,hi,हां प्रोटोटाइप के लिए ये अप्रोच ठीक है। मैं भी यही सोच रहा था,N07_agreement
NN_vague_no_owner,none,te,+1 నిఖిల్ పాయింట్‌కి. ప్రైసింగ్ షీట్కి ఇది సరైనది,N07_agreement
NN_vague_no_owner,none,tenglish,Team contract meeda chaala baagaa pani chesindhi,N08_observations_opinions
NN_vague_no_owner,none,tenglish,Kavita maata sarainadi ee vishayamlo,N07_agreement
NN_vague_no_owner,none,hinglish,ravi ne quotation pe jo kiya hai wo accha hai. numbers bhi solid hain,N08_observations_opinions
NN_vague_no_owner,none,tenglish,Sanjay maata sarainadi ee vishayamlo,N07_agreement
NN_vague_no_owner,none,hinglish,API doc ki quality bohot acchi hai,N08_observations_opinions
NN_vague_no_owner,none,hinglish,Interesting approach hai report pe. Rani ne pricing section bahut accha handle kiya hai,N08_observations_opinions
NN_vague_no_owner,none,hi,नया प्रोजेक्ट प्लान अच्छा है,N08_observations_opinions
NN_vague_no_owner,none,hi,सहमत हूं,N07_agreement
NN_vague_no_owner,none,tenglish,+1 Rajesh point ki. release notes ki idhi sarainadi,N07_agreement
NN_vague_no_owner,none,en,The proposal quality is really good. engineering team did a great job,N08_observations_opinions
NN_vague_no_owner,none,hinglish,Sir Interesting approach hai test plan pe. Komal ne pricing section bahut accha handle kiya hai,N08_observations_opinions
NN_vague_no_owner,none,en,Really like what Prasad did with the brochure. The approach is creative and the numbers look solid,N08_observations_opinions
NN_vague_no_owner,none,en,The new agenda looks solid,N08_observations_opinions
NN_vague_no_owner,none,te,రాహుల్ మాట సరైనది ఈ విషయంలో,N07_agreement
NN_vague_no_owner,none,hinglish,Interesting approach hai release notes pe. Vikram ne pricing section bahut accha handle kiya hai,N08_observations_opinions
NN_vague_no_owner,none,te,ఆసక్తికరమైన అప్రోచ్ ఇన్‌వాయిస్ మీద మనీష్ ప్రైసింగ్ సెక్షన్ చాలా బాగా హ్యాండిల్ చేశారు,N08_observations_opinions
NN_vague_no_owner,none,en,The report from logistics is impressive. The analysis is thorough and the recommendations are practical. Good work all around,N08_observations_opinions
NN_vague_no_owner,none,tenglish,+1 Mohan point ki. invoice ki idhi sarainadi,N07_agreement
NN_vague_no_owner,none,hi,MoM की क्वालिटी बहुत अच्छी है। HR टीम ने शानदार काम किया,N08_observations_opinions
NN_vague_no_owner,none,hi,+1 अमित के पॉइंट पर। RFP के लिए ये सही है,N07_agreement
NN_vague_no_owner,none,en,+1 to Swati's point. That's the right call for the onboarding doc,N07_agreement
NN_vague_no_owner,none,en,The project plan quality is excellent,N08_observations_opinions
NN_vague_no_owner,none,en,Really like what Arjun did with the RFP. The approach is creative and the numbers look solid,N08_observations_opinions
NN_vague_no_owner,none,tenglish,+1 padma point ki. dashboard ki idhi sarainadi,N07_agreement
NN_vague_no_owner,none,hi,हां रिलीज़ नोट्स के लिए ये अप्रोच ठीक है। मैं भी यही सोच रहा था,N07_agreement
NN_vague_no_owner,none,te,స్ప్రెడ్‌షీట్ క్వాలిటీ చాలా బాగుంది. ఆపరేషన్స్ టీమ్ అద్భుతంగా పని చేసింది,N08_observations_opinions
NN_vague_no_owner,none,hi,निखिल ने स्पेक डॉक पर जो किया है वो काफी अच्छा है। नंबर्स भी सॉलिड हैं,N08_observations_opinions
NN_vague_no_owner,none,en,+1 to Ganesh's point. That's the right call for the test plan,N07_agreement
NN_vague_no_owner,none,te,స్పెక్ డాక్ క్వాలిటీ చాలా బాగుంది. ఇంజనీరింగ్ టీమ్ అద్భుతంగా పని చేసింది,N08_observations_opinions
NN_vague_no_owner,none,tenglish,Komal maata sarainadi ee vishayamlo,N07_agreement
NN_vague_no_owner,none,te,RFP క్వాలిటీ చాలా బాగుంది. IT టీమ్ అద్భుతంగా పని చేసింది,N08_observations_opinions
NN_vague_no_owner,none,tenglish,Kotha release notes baagundhi,N08_observations_opinions
NN_vague_no_owner,none,en,exactly what i was thinking let's go with kavita's suggestion on the timesheet,N07_agreement
NN_vague_no_owner,none,hi,हां कॉन्ट्रैक्ट के लिए ये अप्रोच ठीक है। मैं भी यही सोच रहा था,N07_agreement
NN_vague_no_owner,none,tenglish,Shweta estimate meeda chesindhi chaala baagundhi Numbers kuda solid ga unnayi,N08_observations_opinions
NN_vague_no_owner,none,hinglish,Lakshmi ne file pe jo kiya hai wo accha hai Numbers bhi solid hain,N08_observations_opinions
NN_vague_no_owner,none,hi,इंटरेस्टिंग अप्रोच है बजट पर। अर्जुन ने प्राइसिंग सेक्शन बहुत अच्छा हैंडल किया,N08_observations_opinions
NN_vague_no_owner,none,te,ఆసక్తికరమైన అప్రోచ్ ఇన్‌వాయిస్ మీద. మోహన్ ప్రైసింగ్ సెక్షన్ చాలా బాగా హ్యాండిల్ చేశారు,N08_observations_opinions
NN_vague_no_owner,none,en,The analysis quality is really good. finance team did a great job,N08_observations_opinions
NN_vague_no_owner,none,en,Yeah the approach makes sense for the spreadsheet,N07_agreement
NN_vague_no_owner,none,hinglish,sneha ki baat sahi hai is baare mein,N07_agreement
NN_vague_no_owner,none,hinglish,Interesting approach hai RFP pe. Deepa ne pricing section bahut accha handle kiya hai,N08_observations_opinions
NN_vague_no_owner,none,te,వరుణ్ మాట సరైనది ఈ విషయంలో,N07_agreement
NN_vague_no_owner,none,en,agree with nisha on this the brief plan looks solid,N07_agreement
NN_vague_no_owner,none,en,The NDA quality is excellent,N08_observations_opinions
NN_vague_no_owner,none,te,ప్రపోజల్ క్వాలిటీ చాలా బాగుంది. ప్రొడక్ట్ టీమ్ అద్భుతంగా పని చేసింది,N08_observations_opinions
NN_vague_no_owner,none,te,అవును ప్రపోజల్కి ఈ అప్రోచ్ బాగుంది. నేను కూడా అదే ఆలోచిస్తున్నాను,N07_agreement
NN_vague_no_owner,none,hi,टीम ने बजट पर बहुत अच्छा काम किया,N08_observations_opinions
NN_vague_no_owner,none,te,బ్రీఫ్ క్వాలిటీ చాలా బాగుంది. సపోర్ట్ టీమ్ అద్భుతంగా పని చేసింది,N08_observations_opinions
NN_vague_no_owner,none,hi,नया रिपोर्ट अच्छा है,N08_observations_opinions
NN_vague_no_owner,none,en,nice work by the customer success team,N08_observations_opinions
NN_vague_no_owner,none,tenglish,+1 Jyoti point ki. agenda ki idhi sarainadi,N07_agreement
NN_vague_no_owner,none,en,The estimate quality is really good finance team did a great job,N08_observations_opinions
NN_vague_no_owner,none,te,ఆసక్తికరమైన అప్రోచ్ రిపోర్ట్ మీద. సంజయ్ ప్రైసింగ్ సెక్షన్ చాలా బాగా హ్యాండిల్ చేశారు,N08_observations_opinions
NN_vague_no_owner,none,hinglish,Team ne document pe bahut accha kaam kiya. finance wale bhi impress hue,N08_observations_opinions
NN_vague_no_owner,none,hinglish,Team ne SLA pe bahut accha kaam kiya. product wale bhi impress hue,N08_observations_opinions
NN_vague_no_owner,none,en,Sir The new agenda looks solid,N08_observations_opinions
NN_vague_no_owner,none,hi,निशा ने इनवॉइस पर जो किया है वो काफी अच्छा है। नंबर्स भी सॉलिड हैं,N08_observations_opinions
NN_vague_no_owner,none,hi,+1 स्वाति के पॉइंट पर। RFP के लिए ये सही है,N07_agreement
NN_vague_no_owner,none,tenglish,+1 Karthik point ki. agenda ki idhi sarainadi,N07_agreement
NN_vague_no_owner,none,te,ఆసక్తికరమైన అప్రోచ్ అనాలిసిస్ మీద. రవి ప్రైసింగ్ సెక్షన్ చాలా బాగా హ్యాండిల్ చేశారు,N08_observations_opinions
NN_vague_no_owner,none,hi,इंटरेस्टिंग अप्रोच है फाइल पर। भारती ने प्राइसिंग सेक्शन बहुत अच्छा हैंडल किया,N08_observations_opinions
NN_vague_no_owner,none,hinglish,Team ne vendor agreement pe bahut accha kaam kiya. operations wale bhi impress hue,N08_observations_opinions
NN_vague_no_owner,none,te,ప్రైసింగ్ షీట్ క్వాలిటీ చాలా బాగుంది ఇంజనీరింగ్ టీమ్ అద్భుతంగా పని చేసింది,N08_observations_opinions
NN_vague_no_owner,none,en,+1 to Anjali's point. That's the right call for the spec doc,N07_agreement
NN_vague_no_owner,none,hinglish,engineering team ne accha kaam kiya,N08_observations_opinions
NN_vague_no_owner,none,hi,एनालिसिस की क्वालिटी बहुत अच्छी है। ऑपरेशन्स टीम ने शानदार काम किया,N08_observations_opinions
NN_vague_no_owner,none,hinglish,spec doc ki quality bohot acchi hai,N08_observations_opinions
NN_vague_no_owner,none,te,+1 మనీష్ పాయింట్‌కి. ప్రపోజల్కి ఇది సరైనది,N07_agreement
NN_vague_no_owner,none,hi,इंटरेस्टिंग अप्रोच है ऑनबोर्डिंग डॉक पर। रोहित ने प्राइसिंग सेक्शन बहुत अच्छा हैंडल किया,N08_observations_opinions
NN_vague_no_owner,none,te,కోటేషన్ క్వాలిటీ చాలా బాగుంది. QA టీమ్ అద్భుతంగా పని చేసింది,N08_observations_opinions
NN_vague_no_owner,none,en,Exactly wht I was thinking. Let's go with Divya's suggestion on the onboarding doc,N07_agreement
NN_vague_no_owner,none,tenglish,Rahul maata sarainadi ee vishayamlo,N07_agreement
NN_vague_no_owner,none,hi,एनालिसिस की क्वालिटी बहुत अच्छी है। इंजीनियरिंग टीम ने शानदार काम किया,N08_observations_opinions
NN_vague_no_owner,none,hinglish,Haan feature spec ke liye ye approach theek hai. Main bhi yehi soch raha tha,N07_agreement
NN_vague_no_owner,none,hinglish,+1 Tarun ke point pe compliance doc ke liye ye sahi hai,N07_agreement
NN_vague_no_owner,none,tenglish,Team test plan meeda chaala baagaa pani chesindhi,N08_observations_opinions
NN_vague_no_owner,none,te,+1 నిఖిల్ పాయింట్‌కి ఎస్టిమేట్కి ఇది సరైనది,N07_agreement
NN_vague_no_owner,none,te,అర్జున్ బ్రీఫ్ మీద చేసినది చాలా బాగుంది నంబర్లు కూడా సాలిడ్‌గా ఉన్నాయి,N08_observations_opinions
NN_vague_no_owner,none,hi,प्रोटोटाइप की क्वालिटी बहुत अच्छी है। इंजीनियरिंग टीम ने शानदार काम किया,N08_observations_opinions
NN_vague_no_owner,none,hi,टाइमशीट की क्वालिटी बहुत अच्छी है। सेल्स टीम ने शानदार काम किया,N08_observations_opinions
NN_vague_no_owner,none,te,గణేష్ వెండర్ అగ్రీమెంట్ మీద చేసినది చాలా బాగుంది. నంబర్లు కూడా సాలిడ్‌గా ఉన్నాయి,N08_observations_opinions
NN_vague_no_owner,none,hi,ऑडिट रिपोर्ट की क्वालिटी बहुत अच्छी है। डिज़ाइन टीम ने शानदार काम किया,N08_observations_opinions
NN_vague_no_owner,none,tenglish,Ganesh NDA meeda chesindhi chaala baagundhi. Numbers kuda solid ga unnayi,N08_observations_opinions
NN_vague_no_owner,none,hi,निशा ने प्रेजेंटेशन पर जो किया है वो काफी अच्छा है। नंबर्स भी सॉलिड हैं,N08_observations_opinions
NN_vague_no_owner,none,hi,+1 सुरेश के पॉइंट पर। ऑडिट रिपोर्ट के लिए ये सही है,N07_agreement
NN_vague_no_owner,none,en,Interesting approach on the estimate. I like how Mohan handled the pricing section,N08_observations_opinions
NN_vague_no_owner,none,hinglish,Megha ne wireframe pe jo kiya hai wo accha hai. Numbers bhi solid hain,N08_observations_opinions
NN_vague_no_owner,none,te,వెండర్ అగ్రీమెంట్ క్వాలిటీ చాలా బాగుంది. లీగల్ టీమ్ అద్భుతంగా పని చేసింది,N08_observations_opinions
NN_vague_no_owner,none,te,ఆసక్తికరమైన అప్రోచ్ ఆడిట్ రిపోర్ట్ మీద. నిశా ప్రైసింగ్ సెక్షన్ చాలా బాగా హ్యాండిల్ చేశారు,N08_observations_opinions
NN_vague_no_owner,none,hinglish,Naya design mockup accha hai,N08_observations_opinions
NN_vague_no_owner,none,te,సేల్స్ టీమ్ బాగా పని చేసింది,N08_observations_opinions
NN_vague_no_owner,none,hi,टीम ने डिज़ाइन मॉकअप पर बहुत अच्छा काम किया,N08_observations_opinions
NN_vague_no_owner,none,tenglish,+1 Neha point ki. wireframe ki idhi sarainadi,N07_agreement
NN_vague_no_owner,none,te,కొత్త RFP బాగుంది,N08_observations_opinions
NN_vague_no_owner,none,te,ఆసక్తికరమైన అప్రోచ్ RFP మీద. గణేష్ ప్రైసింగ్ సెక్షన్ చాలా బాగా హ్యాండిల్ చేశారు,N08_observations_opinions
NN_vague_no_owner,none,te,స్వాతి మాట సరైనది ఈ విషయంలో,N07_agreement
NN_vague_no_owner,none,hi,कविता ने स्पेक डॉक पर जो किया है वो काफी अच्छा है। नंबर्स भी सॉलिड हैं,N08_observations_opinions
NN_vague_no_owner,none,hi,इंटरेस्टिंग अप्रोच है रिपोर्ट पर। ज्योति ने प्राइसिंग सेक्शन बहुत अच्छा हैंडल किया,N08_observations_opinions
NN_vague_no_owner,none,te,ప్రపోజల్ క్వాలిటీ చాలా బాగుంది. సపోర్ట్ టీమ్ అద్భుతంగా పని చేసింది,N08_observations_opinions
NN_vague_no_owner,none,en,The design mockup quality is really good. QA team did a great job,N08_observations_opinions
NN_vague_no_owner,none,tenglish,Arjun prototype meeda chesindhi chaala baagundhi. Numbers kuda solid ga unnayi,N08_observations_opinions
NN_vague_no_owner,none,hinglish,Interesting approach hai SLA pe. Deepa ne pricing section bahut accha handle kiya hai,N08_observations_opinions
NN_vague_no_owner,none,te,ఆసక్తికరమైన అప్రోచ్ ఇన్‌వాయిస్ మీద. భారతి ప్రైసింగ్ సెక్షన్ చాలా బాగా హ్యాండిల్ చేశారు,N08_observations_opinions
NN_vague_no_owner,none,hinglish,Mujhe bhi lagta hai deck ke liye ye sahi direction hai given management ke requirements,N07_agreement
NN_vague_no_owner,none,hi,+1 कार्तिक के पॉइंट पर। कॉन्ट्रैक्ट के लिए ये सही है,N07_agreement
NN_vague_no_owner,none,hi,हरीश की बात सही है इस बारे में,N07_agreement
NN_vague_no_owner,none,tenglish,Kotha spec doc baagundhi,N08_observations_opinions
NN_vague_no_owner,none,en,sir The playbook from sales is impressive The analysis is thorough and the recommendations are practical Good work all around,N08_observations_opinions
NN_vague_no_owner,none,te,హరీష్ ఆడిట్ రిపోర్ట్ మీద చేసినది చాలా బాగుంది. నంబర్లు కూడా సాలిడ్‌గా ఉన్నాయి,N08_observations_opinions
NN_vague_no_owner,none,tenglish,logistics team baagaa pani chesindhi,N08_observations_opinions
NN_vague_no_owner,none,en,impressive work on the rfp,N08_observations_opinions
NN_vague_no_owner,none,en,Interesting approach on the test plan. I like how Kavita handled the pricing section,N08_observations_opinions
NN_vague_no_owner,none,te,ఆసక్తికరమైన అప్రోచ్ టైమ్‌షీట్ మీద. రాణి ప్రైసింగ్ సెక్షన్ చాలా బాగా హ్యాండిల్ చేశారు,N08_observations_opinions
NN_vague_no_owner,none,te,+1 జ్యోతి పాయింట్‌కి. RFPకి ఇది సరైనది,N07_agreement
NN_vague_no_owner,none,te,ఆసక్తికరమైన అప్రోచ్ ప్రెజెంటేషన్ మీద. వరుణ్ ప్రైసింగ్ సెక్షన్ చాలా బాగా హ్యాండిల్ చేశారు,N08_observations_opinions
NN_vague_no_owner,none,en,The expense report quality is really good customer success team did a great job,N08_observations_opinions
NN_vague_no_owner,none,te,ఆసక్తికరమైన అప్రోచ్ టైమ్‌షీట్ మీద. అంజలి ప్రైసింగ్ సెక్షన్ చాలా బాగా హ్యాండిల్ చేశారు,N08_observations_opinions
NN_vague_no_owner,none,hi,इंटरेस्टिंग अप्रोच है डैशबोर्ड पर। दिव्या ने प्राइसिंग सेक्शन बहुत अच्छा हैंडल किया,N08_observations_opinions
NN_vague_no_owner,none,en,Agree with Amit on this. The project plan plan looks solid,N07_agreement
NN_vague_no_owner,none,te,ప్రొడక్ట్ టీమ్ బాగా పని చేసింది,N08_observations_opinions
NN_vague_no_owner,none,en,+1 to Priya's point. That's the right call for the audit report,N07_agreement
NN_vague_no_owner,none,tenglish,Varun audit report meeda chesindhi chaala baagundhi. Numbers kuda solid ga unnayi,N08_observations_opinions
NN_vague_no_owner,none,te,తరుణ్ ప్రొటోటైప్ మీద చేసినది చాలా బాగుంది. నంబర్లు కూడా సాలిడ్‌గా ఉన్నాయి,N08_observations_opinions
NN_vague_no_owner,none,hi,+1 विक्रम के पॉइंट पर। इनवॉइस के लिए ये सही है,N07_agreement
NN_vague_no_owner,none,hinglish,+1 Vikram ke point pe. proposal ke liye ye sahi hai,N07_agreement
NN_vague_no_owner,none,hi,टीम ने डैशबोर्ड पर बहुत अच्छा काम किया,N08_observations_opinions
NN_vague_no_owner,none,hinglish,Mujhe bhi lagta hai prototype ke liye ye sahi direction hai given the investor ke requirements,N07_agreement
NN_vague_no_owner,none,tenglish,Ritika PO meeda chesindhi chaala baagundhi. Numbers kuda solid ga unnayi,N08_observations_opinions
NN_vague_no_owner,none,te,లక్ష్మి PO మీద చేసినది చాలా బాగుంది. నంబర్లు కూడా సాలిడ్‌గా ఉన్నాయి,N08_observations_opinions
NN_vague_no_owner,none,tenglish,+1 komal point ki. sow ki idhi sarainadi,N07_agreement
NN_vague_no_owner,none,hinglish,Interesting approach hai onboarding doc pe. Suresh ne pricing section bahut accha handle kiya hai,N08_observations_opinions
NN_vague_no_owner,none,hi,हरीश ने ब्रीफ पर जो किया है वो काफी अच्छा है। नंबर्स भी सॉलिड हैं,N08_observations_opinions
NN_vague_no_owner,none,hinglish,Team ne risk assessment pe bahut accha kaam kiya. admin wale bhi impress hue,N08_observations_opinions
NN_vague_no_owner,none,hi,नया एस्टिमेट अच्छा है,N08_observations_opinions
NN_vague_no_owner,none,hinglish,Mujhe bhi lagta hai PO ke liye ye sahi direction hai given the customer ke requirements,N07_agreement
NN_vague_no_owner,none,hinglish,naya prototype accha hai,N08_observations_opinions
NN_vague_no_owner,none,tenglish,marketing team baagaa pani chesindhi,N08_observations_opinions
NN_vague_no_owner,none,tenglish,+1 Neha point ki SLA ki idhi sarainadi,N07_agreement
NN_vague_no_owner,none,hinglish,logistics team ne accha kaam kiya,N08_observations_opinions
NN_vague_no_owner,none,hinglish,Team ne risk assessment pe bahut accha kaam kiya. operations wale bhi impress hue,N08_observations_opinions
NN_vague_no_owner,none,en,impressive work on the deck,N08_observations_opinions
NN_vague_no_owner,none,en,Really like what Priya did with the RFP. The approach is creative and the numbers look solid,N08_observations_opinions
NN_vague_no_owner,none,hi,हां बजट के लिए ये अप्रोच ठीक है। मैं भी यही सोच रहा था,N07_agreement
NN_hard_negative,none,hinglish,Thanks Jyoti for the update,N05_simple_acknowledgements
NN_hard_negative,none,te,"ప్రొటోటైప్ క్లయింట్కి పంపేశాను, తరుణ్కి కూడా CC చేశాను",N01_speaker_completed_actions
NN_hard_negative,none,te,"ఓకే మీరా, ప్రైసింగ్ షీట్ గురించి నోట్ చేసుకున్నాను",N05_simple_acknowledgements
NN_hard_negative,none,hinglish,Priya ne report pehle hi handle kar liya,N02_third_party_completed
NN_hard_negative,none,hi,मैंने वायरफ्रेम रिव्यू करके प्रोडक्ट को फॉरवर्ड कर दिया। सब क्लीन है,N01_speaker_completed_actions
NN_hard_negative,none,tenglish,Thanks Dhruv update ki,N05_simple_acknowledgements
NN_hard_negative,none,hinglish,Ha bhai,N05_simple_acknowledgements
NN_hard_negative,none,hi,ओके रानी टेस्ट प्लान के बारे में नोट कर लिया,N05_simple_acknowledgements
NN_hard_negative,none,tenglish,"Ok Deepa, spec doc gurinchi note cheskunnaanu",N05_simple_acknowledgements
NN_hard_negative,none,hi,"ओके दिव्या, इनवॉइस के बारे में नोट कर लिया",N05_simple_acknowledgements
NN_hard_negative,none,hi,शुक्रिया रवि अपडेट के लिए,N05_simple_acknowledgements
NN_hard_negative,none,en,sir copy,N05_simple_acknowledgements
NN_hard_negative,none,en,"Ok got it, thanks for the pricing sheet update",N05_simple_acknowledgements
NN_hard_negative,none,tenglish,Deepa presentation handle cheseshaaru. finance tho coordinate chesi gatha vaaram antha sort cheshaaru,N02_third_party_completed
NN_hard_negative,none,tenglish,business dev onboarding doc approve chesindhi,N02_third_party_completed
NN_hard_negative,none,te,క్లయింట్కి టెస్ట్ ప్లాన్ ఇప్పటికే అందింది,N12_already_handled
NN_hard_negative,none,hinglish,"Ok Sneha, thanks for letting me know about the quotation",N05_simple_acknowledgements
NN_hard_negative,none,te,శాలిని వెండర్ అగ్రీమెంట్ హ్యాండిల్ చేసేశారు ప్రొడక్ట్తో కోఆర్డినేట్ చేసి నిన్న రాత్రి అంతా సార్ట్ చేశారు,N02_third_party_completed
NN_hard_negative,none,en,the customer signed the release notes,N02_third_party_completed
NN_hard_negative,none,tenglish,manish legal tho kalisi user story complete cheshaaru. vaalla vaipu nunchi emi pending ledhu,N02_third_party_completed
NN_hard_negative,none,en,Done with the rpt all good,N01_speaker_completed_actions
NN_hard_negative,none,te,కోటేషన్ సపోర్ట్కి పంపేశాను,N01_speaker_completed_actions
NN_hard_negative,none,hinglish,design mockup bhej di hai legal ko,N01_speaker_completed_actions
NN_hard_negative,none,te,"సరే అంజలి, అర్థమైంది",N05_simple_acknowledgements
NN_hard_negative,none,te,ప్రైసింగ్ షీట్ నిన్న క్లయింట్కి పంపేశాం. నిశా కన్ఫర్మ్ చేశారు రిసీవ్ అయిందని,N12_already_handled
NN_hard_negative,none,hi,स्वाति ने ये थोड़ी देर पहले हैंडल कर लिया है। डन है,N12_already_handled
NN_hard_negative,none,tenglish,"sare ritika, arthamayindhi",N05_simple_acknowledgements
NN_hard_negative,none,te,రాహుల్ కాంట్రాక్ట్ హ్యాండిల్ చేసేశారు. ప్రొక్యూర్‌మెంట్తో కోఆర్డినేట్ చేసి నిన్న రాత్రి అంతా సార్ట్ చేశారు,N02_third_party_completed
NN_hard_negative,none,hinglish,dashboard bhej di hai engineering ko,N01_speaker_completed_actions
NN_hard_negative,none,hinglish,test plan bhej di hai procurement ko,N01_speaker_completed_actions
